country,ISO3,year,sex,age_group,C73_cases,population,incidence_rate_per_100k,ASIR_WHO_per_100k,ASIR_Segi_per_100k,analysis_rate_per_100k,analysis_rate_standard,policy_year,primary_break_year,source,source_url,raw_file,raw_file_SHA256,observed_status,model_inclusion,population_status
Australia,AUS,1986,female,All ages combined,310.0,7948717.948717949,3.9,3.6,3.3,3.6,WHO world standard,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1987,female,00-04,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1987,female,05-09,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1987,female,10-14,2.0,666666.6666666667,0.3,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1987,female,15-19,13.0,684210.5263157894,1.9,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1987,female,20-24,22.0,647058.8235294118,3.4,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1987,female,25-29,27.0,675000.0,4.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1987,female,30-34,51.0,645569.6202531646,7.9,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1987,female,35-39,36.0,620689.6551724138,5.8,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1987,female,40-44,35.0,538461.5384615385,6.5,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1987,female,45-49,30.0,422535.2112676057,7.1,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1987,female,50-54,28.0,368421.052631579,7.6,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1987,female,55-59,21.0,368421.05263157893,5.7,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1987,female,60-64,24.0,369230.76923076925,6.5,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1987,female,65-69,15.0,319148.93617021275,4.7,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1987,female,70-74,11.0,268292.68292682926,4.1,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1987,female,75-79,10.0,200000.0,5.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1987,female,80-84,8.0,123076.92307692308,6.5,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1987,female,85-89,6.0,65934.06593406593,9.1,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1987,female,90+,2.0,31250.0,6.4,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1987,female,All ages combined,341.0,8119047.619047619,4.2,4.0,3.6,4.0,WHO world standard,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1988,female,00-04,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1988,female,05-09,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1988,female,10-14,2.0,666666.6666666667,0.3,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1988,female,15-19,6.0,666666.6666666666,0.9,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1988,female,20-24,18.0,642857.1428571428,2.8,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1988,female,25-29,37.0,698113.2075471699,5.3,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1988,female,30-34,45.0,661764.705882353,6.8,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1988,female,35-39,54.0,635294.1176470588,8.5,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1988,female,40-44,38.0,567164.1791044775,6.7,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1988,female,45-49,28.0,437500.0,6.4,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1988,female,50-54,22.0,379310.3448275862,5.8,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1988,female,55-59,22.0,360655.737704918,6.1,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1988,female,60-64,15.0,365853.6585365854,4.1,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1988,female,65-69,16.0,326530.61224489793,4.9,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1988,female,70-74,15.0,267857.1428571429,5.6,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1988,female,75-79,13.0,206349.20634920636,6.3,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1988,female,80-84,16.0,129032.25806451612,12.4,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1988,female,85-89,3.0,68181.81818181818,4.4,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1988,female,90+,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1988,female,All ages combined,350.0,8333333.333333333,4.2,3.9,3.6,3.9,WHO world standard,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1989,female,00-04,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1989,female,05-09,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1989,female,10-14,3.0,600000.0,0.5,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1989,female,15-19,7.0,700000.0,1.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
