country,ISO3,year,sex,registry_count,registry_scope,total_thyroid_cases,papillary_cases,follicular_cases,medullary_cases,anaplastic_cases,specified_other_cases,unspecified_cases,component_sum,reconciles_to_total,PTC_proportion_percent,FTC_proportion_percent,MTC_proportion_percent,ATC_proportion_percent,other_specified_proportion_percent,unspecified_proportion_percent,PTC_FTC_ratio,analytic_era,era_quality,fixed_break_model_eligible,primary_latency_break,denominator_status,microscopic_verification,source,source_url
Croatia,HRV,2014,female,1,national,526,450,26,14,6,3,27,526,YES,85.55133079847909,4.942965779467681,2.661596958174905,1.1406844106463878,0.5703422053231939,5.133079847908745,17.307692307692307,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2014,male,1,national,124,103,6,6,1,0,8,124,YES,83.06451612903226,4.838709677419355,4.838709677419355,0.8064516129032258,0.0,6.451612903225806,17.166666666666668,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2015,both,1,national,776,665,60,24,5,3,19,776,YES,85.69587628865979,7.731958762886598,3.0927835051546393,0.6443298969072165,0.3865979381443299,2.448453608247423,11.083333333333334,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2015,female,1,national,620,540,47,15,2,1,15,620,YES,87.09677419354838,7.580645161290323,2.4193548387096775,0.3225806451612903,0.16129032258064516,2.4193548387096775,11.48936170212766,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2015,male,1,national,156,125,13,9,3,2,4,156,YES,80.12820512820512,8.333333333333334,5.769230769230769,1.9230769230769231,1.2820512820512822,2.5641025641025643,9.615384615384615,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2016,both,1,national,667,563,50,20,4,0,30,667,YES,84.40779610194903,7.496251874062969,2.998500749625187,0.5997001499250375,0.0,4.497751124437781,11.26,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2016,female,1,national,511,439,36,9,3,0,24,511,YES,85.90998043052838,7.045009784735812,1.761252446183953,0.5870841487279843,0.0,4.6966731898238745,12.194444444444445,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2016,male,1,national,156,124,14,11,1,0,6,156,YES,79.48717948717949,8.974358974358974,7.051282051282051,0.6410256410256411,0.0,3.8461538461538463,8.857142857142858,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2017,both,1,national,713,589,30,17,5,4,68,713,YES,82.6086956521739,4.207573632538569,2.3842917251051894,0.7012622720897616,0.5610098176718092,9.537166900420758,19.633333333333333,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2017,female,1,national,561,465,23,13,4,3,53,561,YES,82.88770053475936,4.09982174688057,2.3172905525846703,0.7130124777183601,0.5347593582887701,9.44741532976827,20.217391304347824,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
Croatia,HRV,2017,male,1,national,152,124,7,4,1,1,15,152,YES,81.57894736842105,4.605263157894737,2.6315789473684212,0.6578947368421053,0.6578947368421053,9.868421052631579,17.714285714285715,2001-2017_ICDO3,MODERATE,NO_CODING_BOUNDARY_AT_BREAK,2001,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1983,both,1,national,75,33,25,1,3,6,7,75,YES,44.0,33.333333333333336,1.3333333333333333,4.0,8.0,9.333333333333334,1.32,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1983,female,1,national,57,29,17,1,2,4,4,57,YES,50.87719298245614,29.82456140350877,1.7543859649122806,3.508771929824561,7.017543859649122,7.017543859649122,1.7058823529411764,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1983,male,1,national,18,4,8,0,1,2,3,18,YES,22.22222222222222,44.44444444444444,0.0,5.555555555555555,11.11111111111111,16.666666666666668,0.5,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1984,both,1,national,77,33,28,5,4,2,5,77,YES,42.857142857142854,36.36363636363637,6.4935064935064934,5.194805194805195,2.5974025974025974,6.4935064935064934,1.1785714285714286,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1984,female,1,national,49,23,16,3,3,1,3,49,YES,46.93877551020408,32.6530612244898,6.122448979591836,6.122448979591836,2.0408163265306123,6.122448979591836,1.4375,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1984,male,1,national,28,10,12,2,1,1,2,28,YES,35.714285714285715,42.857142857142854,7.142857142857143,3.5714285714285716,3.5714285714285716,7.142857142857143,0.8333333333333334,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1985,both,1,national,73,30,27,3,4,3,6,73,YES,41.0958904109589,36.986301369863014,4.109589041095891,5.47945205479452,4.109589041095891,8.219178082191782,1.1111111111111112,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1985,female,1,national,58,26,24,2,2,1,3,58,YES,44.827586206896555,41.37931034482759,3.4482758620689653,3.4482758620689653,1.7241379310344827,5.172413793103448,1.0833333333333333,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1985,male,1,national,15,4,3,1,2,2,3,15,YES,26.666666666666668,20.0,6.666666666666667,13.333333333333334,13.333333333333334,20.0,1.3333333333333333,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1986,both,1,national,81,36,30,4,3,1,7,81,YES,44.44444444444444,37.03703703703704,4.938271604938271,3.7037037037037037,1.2345679012345678,8.641975308641975,1.2,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1986,female,1,national,60,28,24,2,2,0,4,60,YES,46.666666666666664,40.0,3.3333333333333335,3.3333333333333335,0.0,6.666666666666667,1.1666666666666667,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1986,male,1,national,21,8,6,2,1,1,3,21,YES,38.095238095238095,28.571428571428573,9.523809523809524,4.761904761904762,4.761904761904762,14.285714285714286,1.3333333333333333,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1987,both,1,national,87,40,24,2,6,2,13,87,YES,45.97701149425287,27.586206896551722,2.2988505747126435,6.896551724137931,2.2988505747126435,14.942528735632184,1.6666666666666667,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1987,female,1,national,61,26,15,1,6,1,12,61,YES,42.622950819672134,24.59016393442623,1.639344262295082,9.836065573770492,1.639344262295082,19.672131147540984,1.7333333333333334,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1987,male,1,national,26,14,9,1,0,1,1,26,YES,53.84615384615385,34.61538461538461,3.8461538461538463,0.0,3.8461538461538463,3.8461538461538463,1.5555555555555556,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1988,both,1,national,92,0,0,0,0,0,92,92,YES,0.0,0.0,0.0,0.0,0.0,100.0,,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1988,female,1,national,68,0,0,0,0,0,68,68,YES,0.0,0.0,0.0,0.0,0.0,100.0,,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1988,male,1,national,24,0,0,0,0,0,24,24,YES,0.0,0.0,0.0,0.0,0.0,100.0,,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1989,both,1,national,98,0,0,0,0,0,98,98,YES,0.0,0.0,0.0,0.0,0.0,100.0,,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1989,female,1,national,77,0,0,0,0,0,77,77,YES,0.0,0.0,0.0,0.0,0.0,100.0,,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1989,male,1,national,21,0,0,0,0,0,21,21,YES,0.0,0.0,0.0,0.0,0.0,100.0,,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1990,both,1,national,93,0,0,0,0,0,93,93,YES,0.0,0.0,0.0,0.0,0.0,100.0,,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1990,female,1,national,73,0,0,0,0,0,73,73,YES,0.0,0.0,0.0,0.0,0.0,100.0,,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1990,male,1,national,20,0,0,0,0,0,20,20,YES,0.0,0.0,0.0,0.0,0.0,100.0,,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1991,both,1,national,97,0,0,0,0,0,97,97,YES,0.0,0.0,0.0,0.0,0.0,100.0,,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1991,female,1,national,70,0,0,0,0,0,70,70,YES,0.0,0.0,0.0,0.0,0.0,100.0,,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1991,male,1,national,27,0,0,0,0,0,27,27,YES,0.0,0.0,0.0,0.0,0.0,100.0,,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1992,both,1,national,97,0,0,0,0,0,97,97,YES,0.0,0.0,0.0,0.0,0.0,100.0,,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1992,female,1,national,69,0,0,0,0,0,69,69,YES,0.0,0.0,0.0,0.0,0.0,100.0,,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1992,male,1,national,28,0,0,0,0,0,28,28,YES,0.0,0.0,0.0,0.0,0.0,100.0,,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1993,both,1,national,91,45,20,4,2,3,17,91,YES,49.45054945054945,21.978021978021978,4.395604395604396,2.197802197802198,3.2967032967032965,18.681318681318682,2.25,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1993,female,1,national,62,37,14,1,0,2,8,62,YES,59.67741935483871,22.580645161290324,1.6129032258064515,0.0,3.225806451612903,12.903225806451612,2.642857142857143,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1993,male,1,national,29,8,6,3,2,1,9,29,YES,27.586206896551722,20.689655172413794,10.344827586206897,6.896551724137931,3.4482758620689653,31.03448275862069,1.3333333333333333,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1994,both,1,national,93,52,17,5,1,3,15,93,YES,55.913978494623656,18.27956989247312,5.376344086021505,1.075268817204301,3.225806451612903,16.129032258064516,3.0588235294117645,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1994,female,1,national,67,39,10,2,1,3,12,67,YES,58.208955223880594,14.925373134328359,2.985074626865672,1.492537313432836,4.477611940298507,17.91044776119403,3.9,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1994,male,1,national,26,13,7,3,0,0,3,26,YES,50.0,26.923076923076923,11.538461538461538,0.0,0.0,11.538461538461538,1.8571428571428572,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1995,both,1,national,118,62,29,3,6,4,14,118,YES,52.54237288135593,24.576271186440678,2.542372881355932,5.084745762711864,3.389830508474576,11.864406779661017,2.1379310344827585,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1995,female,1,national,79,37,24,1,3,2,12,79,YES,46.835443037974684,30.379746835443036,1.2658227848101267,3.7974683544303796,2.5316455696202533,15.189873417721518,1.5416666666666667,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1995,male,1,national,39,25,5,2,3,2,2,39,YES,64.1025641025641,12.820512820512821,5.128205128205129,7.6923076923076925,5.128205128205129,5.128205128205129,5.0,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1996,both,1,national,111,65,26,9,3,0,8,111,YES,58.55855855855856,23.423423423423422,8.108108108108109,2.7027027027027026,0.0,7.207207207207207,2.5,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1996,female,1,national,78,47,19,5,1,0,6,78,YES,60.256410256410255,24.358974358974358,6.410256410256411,1.2820512820512822,0.0,7.6923076923076925,2.473684210526316,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1996,male,1,national,33,18,7,4,2,0,2,33,YES,54.54545454545455,21.21212121212121,12.121212121212121,6.0606060606060606,0.0,6.0606060606060606,2.5714285714285716,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1997,both,1,national,163,106,40,6,6,1,4,163,YES,65.03067484662577,24.539877300613497,3.6809815950920246,3.6809815950920246,0.6134969325153374,2.4539877300613497,2.65,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
